marital_status,course,nationality,father_qualif,mother_occ,admission_grade,tuition_fees_up_to_date,scholarship,age_at_enrollment,units_1_credited,units_1_approved,units_2_enrolled,units_2_evaluations,units_2_approved,units_2_no_evaluations,unemployment_rate,inflation_rate,target
1,9670,1,38,7,113.5,1,1,19,0,5,6,6,6,0,12.4,0.5,Graduate
1,9085,1,3,4,125.0,1,0,28,0,6,6,12,4,0,11.1,0.6,Enrolled
1,9853,1,1,4,134.8,1,0,18,0,0,6,12,0,0,7.6,2.6,Dropout
1,171,1,1,4,149.9,0,0,19,0,0,0,0,0,0,16.2,0.3,Graduate
1,9500,1,1,4,119.8,1,1,19,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9130,1,3,3,125.0,1,0,21,0,0,5,6,4,1,10.8,1.4,Graduate
1,9500,1,19,4,135.1,1,0,18,0,0,8,0,0,0,13.9,-0.3,Dropout
1,9070,1,19,1,138.3,1,0,19,0,6,6,6,6,0,9.4,-0.8,Graduate
1,9500,1,38,7,122.5,1,0,19,0,7,8,8,7,0,10.8,1.4,Graduate
1,9070,1,1,2,148.0,1,0,20,7,10,12,12,12,0,15.5,2.8,Graduate
1,9773,1,1,9,126.2,1,0,18,0,6,6,6,5,0,12.7,3.7,Graduate
1,9500,1,37,9,129.8,1,0,20,0,6,7,7,6,0,7.6,2.6,Graduate
1,9085,1,37,7,104.0,1,0,26,0,1,5,12,0,4,10.8,1.4,Dropout
1,9500,1,1,3,126.7,1,0,18,0,7,8,9,8,0,13.9,-0.3,Dropout
1,8014,1,37,9,120.0,1,0,58,0,5,6,10,5,0,9.4,-0.8,Graduate
1,9500,1,3,4,124.6,1,0,18,0,7,8,8,8,0,15.5,2.8,Graduate
1,9085,1,1,4,130.0,1,0,20,0,5,6,19,4,0,12.4,0.5,Enrolled
1,9991,1,37,6,127.3,1,0,20,0,0,5,0,0,0,11.1,0.6,Dropout
1,9147,1,37,9,122.0,1,0,29,13,13,14,17,14,0,9.4,-0.8,Graduate
1,9238,1,1,4,125.1,0,0,27,0,0,5,6,0,0,16.2,0.3,Dropout
1,9085,1,38,5,110.0,1,1,21,0,6,6,11,6,0,11.1,0.6,Graduate
1,9238,1,19,4,129.8,1,1,20,0,6,6,8,6,0,15.5,2.8,Graduate
1,9238,1,38,3,114.9,1,1,19,0,6,6,9,5,0,11.1,0.6,Graduate
1,9500,1,38,6,125.6,1,1,22,0,6,8,12,6,0,11.1,0.6,Graduate
1,9070,1,37,9,125.1,1,1,19,0,6,6,6,6,0,15.5,2.8,Graduate
1,9773,1,1,9,115.7,0,0,19,0,3,6,6,0,0,12.4,0.5,Dropout
1,9853,1,3,2,112.6,1,0,23,0,5,6,8,5,0,7.6,2.6,Enrolled
1,9773,1,1,4,127.2,1,1,18,0,6,6,7,5,0,12.4,0.5,Dropout
1,9130,1,19,4,140.0,1,0,19,0,0,6,0,0,0,12.7,3.7,Dropout
1,9003,1,1,4,140.0,1,0,20,0,5,6,7,5,0,12.4,0.5,Graduate
1,9238,1,38,9,120.4,1,1,19,0,6,6,7,6,0,11.1,0.6,Graduate
1,9085,1,37,9,100.0,0,1,26,0,0,6,6,0,0,13.9,-0.3,Dropout
1,9238,1,19,4,113.5,1,1,18,0,6,6,7,6,0,11.1,0.6,Graduate
1,9085,1,37,4,132.1,1,0,29,4,4,5,11,2,0,12.7,3.7,Dropout
1,9003,1,1,2,160.0,0,0,20,0,6,6,10,6,0,16.2,0.3,Graduate
1,9070,1,2,7,126.3,1,0,19,0,6,6,6,6,0,15.5,2.8,Graduate
1,9085,1,1,4,160.0,1,0,23,1,4,6,17,2,0,12.4,0.5,Enrolled
1,9556,1,3,3,100.0,1,0,25,2,3,8,10,3,4,10.8,1.4,Enrolled
1,9500,1,3,1,125.8,1,0,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9070,1,38,4,142.2,1,1,19,0,6,6,6,6,0,9.4,-0.8,Graduate
1,9853,1,19,5,119.4,1,0,18,0,7,7,7,7,0,12.4,0.5,Graduate
1,9500,1,19,4,106.4,1,1,19,0,5,7,9,6,0,12.4,0.5,Enrolled
1,8014,1,19,9,120.0,1,0,36,6,4,9,10,4,0,8.9,1.4,Dropout
1,9003,1,38,4,150.0,1,1,20,0,3,6,17,3,0,15.5,2.8,Enrolled
1,171,41,1,2,148.6,1,0,20,0,0,0,0,0,0,11.1,0.6,Dropout
1,9238,1,38,9,108.7,1,0,18,0,5,6,12,0,0,11.1,0.6,Dropout
1,9003,1,1,4,130.0,1,0,19,0,5,6,11,6,0,12.4,0.5,Enrolled
1,9238,1,44,4,124.6,0,0,20,3,3,6,6,2,0,8.9,1.4,Dropout
1,9500,1,19,4,131.0,1,0,18,0,7,8,10,8,0,15.5,2.8,Graduate
1,9130,1,1,3,130.0,1,0,20,2,4,6,13,3,0,12.4,0.5,Dropout
1,9119,1,1,90,116.1,0,0,24,0,0,5,5,0,0,9.4,-0.8,Dropout
1,9773,1,38,5,125.6,1,0,19,0,0,6,0,0,0,8.9,1.4,Dropout
1,9119,1,19,7,121.3,1,0,18,0,1,5,10,2,3,7.6,2.6,Dropout
1,9119,1,38,2,107.4,1,0,18,0,5,5,6,5,0,8.9,1.4,Graduate
1,9254,1,19,4,116.9,1,0,18,0,6,6,7,5,0,8.9,1.4,Graduate
1,9670,1,19,1,123.5,1,0,22,0,0,6,6,0,0,16.2,0.3,Dropout
1,9670,1,38,9,130.5,1,0,19,0,6,6,7,6,0,11.1,0.6,Graduate
2,9085,1,39,5,140.0,0,0,32,0,0,6,6,0,0,13.9,-0.3,Dropout
1,9853,1,19,0,117.1,1,1,21,0,0,6,12,0,0,7.6,2.6,Dropout
1,9500,1,37,6,127.5,1,1,19,0,7,8,8,7,0,12.7,3.7,Graduate
4,8014,1,37,9,126.0,1,1,39,3,9,7,10,7,0,12.7,3.7,Graduate
1,8014,1,34,0,113.0,1,0,30,3,9,7,7,7,0,7.6,2.6,Graduate
1,9147,1,19,5,130.1,1,0,18,0,4,5,13,2,0,9.4,-0.8,Dropout
2,9991,1,37,9,110.0,1,0,38,4,4,10,10,2,0,7.6,2.6,Dropout
1,9070,1,37,5,135.8,1,0,20,0,6,6,6,6,0,9.4,-0.8,Graduate
1,8014,1,34,0,126.3,1,0,55,0,6,6,6,6,0,7.6,2.6,Graduate
4,9070,1,34,0,130.0,1,0,53,15,17,18,18,16,0,7.6,2.6,Dropout
2,8014,1,34,0,104.0,1,0,54,0,4,6,12,5,0,7.6,2.6,Dropout
1,9500,1,37,9,123.6,1,1,18,0,5,7,8,5,0,7.6,2.6,Enrolled
1,8014,1,37,9,121.0,0,0,44,2,4,7,9,4,2,8.9,1.4,Dropout
1,9238,1,37,9,130.5,1,0,28,8,9,11,13,9,0,10.8,1.4,Graduate
1,8014,1,19,9,180.0,1,0,37,12,14,11,11,11,0,8.9,1.4,Graduate
1,9238,1,14,90,112.5,1,0,20,8,9,7,10,7,0,7.6,2.6,Graduate
1,9500,1,3,3,126.1,1,0,18,0,7,8,11,7,0,15.5,2.8,Enrolled
1,9238,1,19,9,111.8,1,0,19,0,4,6,12,3,0,8.9,1.4,Dropout
1,9003,1,37,5,131.4,1,1,23,17,18,13,13,13,0,15.5,2.8,Graduate
1,9238,1,37,6,144.3,1,0,22,0,0,6,0,0,0,13.9,-0.3,Dropout
1,9254,1,19,3,115.0,0,0,24,0,0,6,0,0,0,11.1,0.6,Dropout
1,9003,1,4,4,120.0,1,0,22,0,5,6,13,2,0,12.4,0.5,Enrolled
1,9003,1,38,5,168.6,1,0,26,0,0,6,6,0,0,13.9,-0.3,Dropout
1,9773,1,37,5,127.7,1,0,18,0,6,6,6,6,0,9.4,-0.8,Graduate
1,9130,1,19,9,150.0,1,0,24,2,4,6,8,2,0,11.1,0.6,Dropout
1,9119,1,38,4,129.8,1,0,18,0,0,5,6,1,0,10.8,1.4,Enrolled
1,171,1,38,7,135.6,1,0,26,0,0,0,0,0,0,11.1,0.6,Dropout
1,9254,1,37,9,100.0,1,0,27,0,3,6,10,3,0,16.2,0.3,Dropout
1,9003,1,37,9,140.0,1,1,20,0,5,6,6,5,0,12.4,0.5,Graduate
1,9119,1,1,4,124.1,1,0,19,0,0,5,10,1,3,7.6,2.6,Dropout
1,9085,1,38,4,131.6,1,1,18,0,6,6,9,4,0,11.1,0.6,Dropout
1,9500,1,1,4,129.0,1,0,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9670,1,37,9,135.7,1,0,19,0,5,6,10,5,0,10.8,1.4,Enrolled
1,9070,1,37,9,108.0,1,0,34,7,7,12,12,7,0,7.6,2.6,Enrolled
1,9238,1,19,8,110.8,1,0,19,0,0,6,0,0,0,16.2,0.3,Dropout
1,9773,1,19,4,124.5,1,1,19,0,4,6,9,6,0,9.4,-0.8,Graduate
2,9003,1,2,1,100.0,1,0,30,3,3,12,16,5,0,15.5,2.8,Dropout
1,9773,1,3,9,123.8,0,0,22,0,0,5,8,3,0,10.8,1.4,Dropout
1,9147,1,38,1,131.4,0,0,19,0,4,5,7,3,0,15.5,2.8,Dropout
1,9147,1,1,9,118.5,1,0,21,0,1,5,10,1,0,7.6,2.6,Dropout
1,171,1,37,9,122.0,0,0,22,0,0,0,0,0,0,7.6,2.6,Dropout
1,9254,1,37,9,122.9,1,1,19,0,6,6,12,3,0,10.8,1.4,Enrolled
1,9238,1,38,7,118.7,1,0,20,0,4,6,13,3,0,15.5,2.8,Enrolled
1,9003,1,1,2,100.0,1,0,35,0,3,6,10,0,0,13.9,-0.3,Dropout
1,9147,1,37,9,135.9,1,0,20,0,1,5,7,1,0,7.6,2.6,Dropout
1,9130,1,11,4,138.4,1,0,21,0,3,5,5,5,0,7.6,2.6,Graduate
1,9085,1,34,99,128.2,0,0,27,0,0,5,5,0,0,7.6,2.6,Dropout
1,9773,1,38,9,107.4,0,0,26,0,3,6,15,0,0,9.4,-0.8,Dropout
1,9773,1,33,3,129.8,0,0,20,0,0,5,10,0,0,10.8,1.4,Dropout
1,9003,1,37,6,100.0,0,0,28,4,8,8,17,5,1,15.5,2.8,Dropout
1,9773,1,38,9,113.0,1,0,19,0,6,6,6,6,0,11.1,0.6,Graduate
1,9991,1,19,9,107.0,0,0,47,0,0,5,5,0,0,12.7,3.7,Dropout
4,9773,1,37,4,130.0,0,0,55,0,5,6,9,5,0,10.8,1.4,Dropout
1,9003,1,37,5,120.0,1,0,39,0,0,6,8,2,0,16.2,0.3,Dropout
2,9003,1,37,9,120.5,1,0,35,14,14,12,12,12,0,15.5,2.8,Dropout
1,9238,1,29,0,120.5,0,0,32,0,2,6,12,0,0,7.6,2.6,Dropout
1,9773,1,12,2,137.0,1,0,20,0,6,6,6,6,0,8.9,1.4,Graduate
1,9254,1,37,9,115.0,1,0,36,0,6,6,9,5,0,12.7,3.7,Graduate
1,9991,1,19,9,142.7,1,1,34,0,5,5,14,5,5,16.2,0.3,Graduate
1,9670,1,19,0,116.7,1,0,21,0,0,5,5,0,0,9.4,-0.8,Dropout
1,9991,1,19,3,136.1,1,1,42,0,1,5,14,1,0,13.9,-0.3,Dropout
1,9003,1,19,9,134.3,1,0,25,0,1,6,13,4,0,12.4,0.5,Dropout
1,9773,1,38,6,153.0,1,1,18,0,1,6,0,0,0,8.9,1.4,Dropout
1,9773,1,38,9,132.0,1,1,18,0,5,6,6,6,0,12.7,3.7,Graduate
1,9238,1,19,9,129.6,1,0,19,0,6,6,7,6,0,7.6,2.6,Graduate
1,9085,1,19,4,105.0,0,0,34,2,3,6,8,2,0,13.9,-0.3,Dropout
1,9773,1,1,4,130.8,1,0,20,0,2,6,12,0,0,10.8,1.4,Dropout
1,9500,1,37,7,119.7,1,0,20,0,0,7,7,0,0,13.9,-0.3,Dropout
1,9500,1,19,4,132.5,1,0,21,0,7,8,8,7,0,10.8,1.4,Graduate
1,9003,1,19,3,130.0,1,0,19,0,6,6,14,4,0,12.4,0.5,Graduate
1,9085,1,1,4,120.0,0,0,31,0,4,5,12,3,1,9.4,-0.8,Dropout
1,9670,1,37,4,150.0,1,0,21,0,6,6,9,5,0,11.1,0.6,Graduate
1,9147,1,38,9,115.6,1,1,20,0,5,5,7,5,0,13.9,-0.3,Graduate
1,9500,1,19,4,119.1,1,0,22,0,6,7,7,6,0,7.6,2.6,Graduate
1,9070,1,19,3,123.5,0,0,19,0,4,6,6,0,0,9.4,-0.8,Dropout
1,9130,1,1,90,120.0,0,0,41,0,0,5,5,0,5,12.7,3.7,Dropout
1,9500,1,34,0,110.0,1,0,27,0,0,7,7,0,6,7.6,2.6,Dropout
1,9500,1,1,4,131.4,1,0,19,0,7,8,8,7,0,13.9,-0.3,Dropout
1,9500,24,1,4,126.8,1,1,20,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9500,1,37,5,118.9,1,1,19,0,6,7,7,6,0,7.6,2.6,Graduate
2,9991,1,37,9,160.0,1,0,35,0,5,5,6,5,0,15.5,2.8,Graduate
1,9773,1,12,7,115.9,1,0,22,0,6,6,7,6,0,13.9,-0.3,Graduate
1,9254,1,19,5,109.3,1,1,20,0,6,6,6,6,0,11.1,0.6,Graduate
1,9670,1,38,9,113.9,0,0,18,0,4,6,9,4,0,10.8,1.4,Dropout
1,9238,1,37,9,121.8,1,1,18,0,5,6,9,4,0,12.4,0.5,Graduate
1,9500,1,37,9,140.0,1,0,30,0,7,8,8,7,0,10.8,1.4,Graduate
1,9238,1,38,9,114.7,1,1,18,0,6,6,8,6,0,11.1,0.6,Graduate
1,9254,1,19,7,120.0,1,1,20,0,6,6,7,5,0,12.4,0.5,Enrolled
1,9238,1,38,9,107.3,1,1,19,0,4,6,11,4,0,12.4,0.5,Enrolled
1,9085,1,38,5,136.2,1,0,19,0,5,5,7,5,0,7.6,2.6,Graduate
1,9556,1,38,3,119.5,1,1,21,0,7,8,8,8,0,15.5,2.8,Graduate
1,9853,1,19,141,106.0,1,0,21,0,7,7,8,6,0,8.9,1.4,Enrolled
1,9670,1,1,9,124.1,1,0,18,0,6,6,7,6,0,8.9,1.4,Enrolled
1,9147,1,1,5,133.2,1,1,18,0,4,5,7,4,0,12.7,3.7,Graduate
4,9085,1,37,90,110.0,0,0,35,0,1,5,11,2,1,9.4,-0.8,Dropout
1,9500,41,1,9,114.8,1,0,21,0,4,7,9,5,0,11.1,0.6,Enrolled
1,9500,1,37,9,130.0,1,1,18,0,6,7,7,6,0,7.6,2.6,Graduate
1,9070,1,1,5,122.6,1,0,22,0,1,6,6,0,0,9.4,-0.8,Enrolled
1,9500,1,1,9,133.5,1,1,20,0,7,8,8,8,0,15.5,2.8,Graduate
2,9254,1,37,4,120.0,1,0,34,0,5,6,8,5,0,9.4,-0.8,Graduate
2,9147,1,37,9,120.0,1,0,33,3,5,7,13,5,0,10.8,1.4,Enrolled
1,9500,1,38,9,137.3,1,1,22,0,6,7,7,6,0,7.6,2.6,Graduate
1,9254,1,37,9,123.5,1,1,20,0,4,6,12,3,0,7.6,2.6,Enrolled
2,9147,1,37,6,131.8,1,0,35,0,4,5,10,4,0,10.8,1.4,Enrolled
2,9147,1,37,4,130.0,0,0,39,0,3,5,15,3,0,9.4,-0.8,Dropout
1,9500,1,37,9,128.0,0,0,19,0,0,8,0,0,0,11.1,0.6,Dropout
4,9254,1,37,9,95.0,1,1,36,0,6,6,14,3,0,10.8,1.4,Graduate
1,9500,1,37,9,116.0,1,1,21,0,7,8,8,7,0,12.7,3.7,Graduate
1,9238,1,38,1,136.7,1,0,22,0,4,6,13,3,0,9.4,-0.8,Enrolled
2,9238,1,38,9,107.5,1,1,42,0,6,6,7,6,0,11.1,0.6,Graduate
1,9119,1,37,90,108.4,1,0,34,0,0,5,6,0,0,10.8,1.4,Dropout
1,9773,1,19,4,130.7,1,0,20,0,6,6,8,5,0,7.6,2.6,Enrolled
2,8014,1,19,9,155.9,1,0,33,3,6,6,7,6,0,13.9,-0.3,Graduate
1,9254,1,19,9,106.1,1,0,20,0,5,6,9,5,0,13.9,-0.3,Graduate
1,9670,1,30,0,128.6,1,0,19,0,4,5,7,4,2,7.6,2.6,Graduate
2,9991,1,19,9,140.0,1,0,34,4,5,9,18,8,0,16.2,0.3,Dropout
1,9147,1,37,9,145.0,1,0,18,0,5,5,5,5,0,7.6,2.6,Graduate
1,8014,1,37,6,113.0,1,1,24,0,4,6,7,6,0,10.8,1.4,Graduate
1,9853,1,12,9,137.1,1,0,18,0,6,6,7,6,0,7.6,2.6,Graduate
1,9670,1,37,10,119.7,1,0,20,0,3,5,7,3,1,7.6,2.6,Enrolled
1,9500,1,1,4,120.5,1,0,21,0,7,8,8,7,0,10.8,1.4,Graduate
1,9238,1,1,9,125.7,1,1,19,0,6,6,13,3,0,9.4,-0.8,Graduate
1,9500,1,19,5,125.5,1,1,19,0,6,8,8,8,0,15.5,2.8,Graduate
1,9238,1,19,5,124.5,1,1,18,0,4,6,8,6,0,12.4,0.5,Graduate
4,8014,1,37,5,126.0,1,1,38,4,8,7,9,7,0,13.9,-0.3,Graduate
1,171,1,19,5,136.2,1,0,21,6,11,11,18,9,1,8.9,1.4,Enrolled
1,9147,25,5,9,124.2,1,0,23,0,1,5,5,0,0,15.5,2.8,Enrolled
1,9500,1,1,4,138.5,1,0,19,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9773,1,37,5,122.3,0,0,18,0,6,6,6,5,0,13.9,-0.3,Dropout
1,171,1,37,5,126.0,1,1,18,0,0,0,0,0,0,9.4,-0.8,Graduate
1,9003,1,19,9,135.4,1,0,24,0,5,6,13,4,0,12.4,0.5,Enrolled
1,9773,2,1,5,146.5,1,1,18,0,6,6,6,6,0,12.7,3.7,Graduate
1,9130,1,1,4,121.9,1,0,18,0,6,6,9,6,0,13.9,-0.3,Graduate
1,9991,1,19,7,130.0,1,0,26,5,8,10,12,10,0,11.1,0.6,Graduate
1,9147,1,19,9,115.2,1,0,19,0,1,5,8,2,0,12.4,0.5,Enrolled
1,9670,1,38,9,115.2,1,1,19,0,0,6,6,0,0,12.7,3.7,Dropout
1,9254,1,37,5,125.1,1,0,19,0,4,6,6,4,0,16.2,0.3,Enrolled
1,9130,1,37,9,108.0,1,0,20,0,2,5,9,4,0,9.4,-0.8,Dropout
1,9254,1,19,9,125.9,1,0,22,0,4,6,12,2,0,9.4,-0.8,Enrolled
1,9500,1,1,5,128.0,1,0,19,0,7,8,9,8,0,11.1,0.6,Graduate
1,9500,1,1,5,113.5,1,0,20,0,7,8,8,8,0,12.4,0.5,Graduate
2,9147,1,37,5,124.6,1,0,36,0,3,5,12,4,0,10.8,1.4,Enrolled
1,9853,1,4,9,116.0,1,0,29,0,0,6,6,0,0,11.1,0.6,Dropout
1,9238,1,3,2,124.9,1,0,19,0,6,6,12,4,0,12.7,3.7,Graduate
5,9147,1,1,4,140.5,0,0,24,0,0,5,0,0,0,13.9,-0.3,Dropout
5,9003,1,1,4,179.6,0,0,27,0,0,6,7,0,0,8.9,1.4,Dropout
1,9773,1,37,9,116.1,1,1,18,0,6,6,7,6,0,13.9,-0.3,Graduate
1,171,1,1,2,139.4,1,1,18,0,0,0,0,0,0,15.5,2.8,Graduate
1,9556,1,37,3,129.0,1,0,21,0,0,7,0,0,0,12.7,3.7,Dropout
2,9670,1,19,9,135.6,1,1,43,0,5,6,9,5,0,12.4,0.5,Graduate
1,9147,1,19,9,147.8,1,1,18,0,5,5,13,5,5,16.2,0.3,Graduate
1,9085,1,37,9,138.0,1,1,21,0,6,6,6,3,0,8.9,1.4,Dropout
1,9147,1,27,1,150.0,1,0,26,0,0,5,0,0,0,9.4,-0.8,Dropout
1,9500,1,19,9,130.8,1,1,19,0,7,8,8,7,0,12.7,3.7,Graduate
1,9085,1,11,90,122.6,1,0,18,0,5,5,5,5,0,7.6,2.6,Graduate
1,9773,1,2,2,119.1,1,0,22,0,2,6,14,1,0,9.4,-0.8,Dropout
1,9500,1,19,4,111.8,1,0,27,0,0,8,0,0,0,11.1,0.6,Dropout
1,9147,1,19,9,125.0,1,0,18,0,5,5,6,5,0,9.4,-0.8,Graduate
1,9085,1,38,7,129.9,1,0,19,0,4,5,9,4,0,9.4,-0.8,Graduate
1,9500,1,19,3,131.1,1,0,18,0,7,8,8,8,0,13.9,-0.3,Graduate
1,9085,1,37,4,141.4,1,1,19,0,6,6,9,6,0,11.1,0.6,Graduate
1,9085,1,37,9,120.0,0,0,32,0,0,6,0,0,0,11.1,0.6,Dropout
1,9500,1,1,9,133.4,1,0,23,20,26,17,17,17,0,15.5,2.8,Graduate
1,9500,1,37,4,127.3,1,0,20,0,6,7,7,6,0,7.6,2.6,Graduate
1,171,1,38,5,131.8,1,0,20,6,12,11,16,10,0,8.9,1.4,Graduate
1,9238,1,19,4,114.8,0,0,19,0,5,6,13,2,0,16.2,0.3,Dropout
1,9500,1,19,5,132.8,1,1,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9003,1,19,9,140.0,1,0,21,0,3,6,12,4,0,15.5,2.8,Dropout
1,9500,1,19,9,108.3,1,1,20,0,0,7,15,0,0,11.1,0.6,Enrolled
1,9085,1,19,2,150.0,1,0,22,1,6,6,18,3,0,12.4,0.5,Graduate
1,9991,1,37,9,160.0,1,0,26,0,5,5,7,5,0,12.7,3.7,Graduate
1,9070,1,37,3,131.7,1,0,20,0,6,6,7,5,0,12.7,3.7,Graduate
1,9500,1,38,5,112.6,1,0,19,0,6,8,10,7,0,16.2,0.3,Graduate
1,9991,1,37,9,111.1,1,0,31,0,4,5,6,5,0,7.6,2.6,Graduate
1,9500,1,19,9,127.5,1,1,20,0,7,8,10,8,0,15.5,2.8,Graduate
1,9085,1,38,7,120.2,1,0,20,0,4,5,10,5,1,10.8,1.4,Graduate
1,9500,1,37,5,118.9,1,0,21,0,7,8,9,8,0,16.2,0.3,Graduate
1,9500,1,19,9,119.9,1,0,18,0,7,8,8,8,0,12.4,0.5,Graduate
1,9500,1,1,9,127.3,1,1,19,0,6,7,7,6,0,7.6,2.6,Graduate
1,9853,1,19,3,127.9,1,1,18,0,7,7,7,7,0,13.9,-0.3,Graduate
4,9773,1,19,7,133.0,1,0,40,0,5,6,7,5,0,16.2,0.3,Enrolled
1,9238,1,38,4,114.6,1,1,18,0,6,6,6,6,0,13.9,-0.3,Graduate
1,9085,1,4,2,144.5,1,0,18,0,6,6,6,6,0,8.9,1.4,Graduate
1,9500,1,19,4,125.4,1,0,19,0,5,8,14,7,0,15.5,2.8,Graduate
1,9238,1,38,9,145.0,1,1,19,0,6,6,6,6,0,12.4,0.5,Graduate
1,9003,1,38,9,138.1,0,0,28,0,0,6,7,0,0,8.9,1.4,Dropout
1,9070,1,38,9,124.6,1,0,20,0,6,6,6,6,0,7.6,2.6,Graduate
1,9773,1,37,9,130.8,1,0,18,0,4,6,9,5,0,9.4,-0.8,Graduate
1,9500,1,1,4,140.5,1,0,18,0,6,7,7,6,0,7.6,2.6,Graduate
1,9085,1,37,9,124.1,1,1,20,0,5,5,10,3,1,9.4,-0.8,Graduate
1,9238,1,19,9,118.4,1,0,28,15,13,13,13,11,0,16.2,0.3,Graduate
1,9853,41,1,153,128.2,1,0,23,11,16,10,12,9,0,8.9,1.4,Graduate
1,9853,1,37,5,109.5,1,0,19,0,4,7,7,2,0,16.2,0.3,Dropout
1,9238,1,19,152,131.1,1,1,18,0,6,6,6,6,0,8.9,1.4,Graduate
1,9773,22,37,9,137.9,0,1,20,0,6,6,7,5,0,10.8,1.4,Graduate
1,171,1,1,2,128.2,1,0,20,5,12,11,18,9,0,11.1,0.6,Graduate
2,9991,1,37,9,126.5,1,0,27,0,2,5,5,0,0,7.6,2.6,Dropout
1,9853,1,1,9,120.0,1,0,18,0,3,6,13,2,0,12.7,3.7,Dropout
4,9556,1,19,4,123.0,1,1,37,0,7,8,11,8,0,10.8,1.4,Graduate
4,9500,1,19,4,130.0,0,0,42,2,5,7,11,3,0,12.4,0.5,Dropout
1,9500,1,38,4,141.1,1,0,20,0,6,8,8,8,0,13.9,-0.3,Dropout
2,9119,1,34,9,140.0,0,0,34,0,0,5,5,0,0,15.5,2.8,Dropout
1,9119,1,3,3,133.6,1,0,22,0,0,5,0,0,0,10.8,1.4,Dropout
2,9254,1,19,9,123.5,1,0,39,0,6,6,6,6,0,12.4,0.5,Graduate
1,9500,1,37,9,136.3,1,1,18,0,6,7,7,6,0,7.6,2.6,Graduate
1,9070,1,37,9,123.5,1,1,21,0,6,6,8,6,0,8.9,1.4,Graduate
2,9085,1,37,90,112.0,1,0,34,0,0,6,0,0,0,10.8,1.4,Dropout
1,9003,1,37,9,160.0,1,1,22,0,6,6,10,6,0,16.2,0.3,Graduate
1,9003,1,37,4,110.0,1,0,31,0,3,6,20,0,0,16.2,0.3,Dropout
1,9853,1,37,5,116.8,0,0,19,0,4,6,12,0,0,10.8,1.4,Dropout
1,9254,1,1,5,109.5,1,0,19,0,0,5,10,0,0,10.8,1.4,Dropout
1,9556,1,37,9,100.0,1,0,31,0,0,7,7,0,0,15.5,2.8,Dropout
1,9147,1,38,5,117.3,1,0,19,0,3,5,6,3,0,13.9,-0.3,Enrolled
2,9670,41,19,9,130.0,1,0,30,0,0,6,0,0,0,9.4,-0.8,Dropout
1,9500,1,38,3,137.8,1,1,20,2,7,8,9,8,0,11.1,0.6,Graduate
1,9500,1,38,7,136.5,1,1,18,0,7,8,9,8,0,12.4,0.5,Graduate
4,9991,1,37,5,138.7,1,0,31,0,3,5,6,3,0,10.8,1.4,Dropout
1,9254,1,1,9,124.9,1,0,19,0,3,6,11,4,0,7.6,2.6,Dropout
4,8014,1,37,9,140.0,1,1,43,0,0,5,5,0,0,8.9,1.4,Dropout
1,9254,1,38,9,122.6,1,1,20,0,6,6,6,6,0,13.9,-0.3,Graduate
1,9500,1,1,5,129.5,1,1,19,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9670,1,1,1,155.0,1,0,22,0,3,5,5,0,0,9.4,-0.8,Dropout
1,8014,1,1,1,100.0,1,0,26,2,7,7,7,7,0,16.2,0.3,Graduate
1,9147,1,19,5,137.6,1,1,19,0,5,5,8,5,0,10.8,1.4,Graduate
1,9500,1,3,4,120.0,1,0,29,0,6,8,8,6,1,12.7,3.7,Dropout
1,9556,26,19,122,114.0,1,0,20,0,0,7,12,2,0,8.9,1.4,Enrolled
4,9991,1,37,9,139.0,1,1,38,0,5,5,7,5,0,9.4,-0.8,Enrolled
1,9003,1,37,9,110.0,1,0,41,8,12,12,22,9,0,15.5,2.8,Graduate
1,9500,1,38,4,128.5,1,0,19,0,6,8,10,6,0,12.7,3.7,Dropout
1,9070,1,38,4,132.2,1,0,19,0,6,6,8,6,0,10.8,1.4,Graduate
4,9500,1,19,2,130.0,1,0,43,0,3,7,7,0,0,16.2,0.3,Dropout
1,9130,1,37,9,129.3,1,0,19,0,5,5,5,5,0,10.8,1.4,Graduate
1,171,1,38,9,128.2,1,1,19,6,12,11,15,10,0,8.9,1.4,Enrolled
1,9500,1,19,3,130.3,1,0,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,171,1,3,2,162.5,1,0,19,0,0,0,0,0,0,16.2,0.3,Dropout
2,8014,1,34,0,130.0,1,0,38,0,0,6,0,0,0,9.4,-0.8,Dropout
2,9130,1,19,4,110.0,1,0,37,0,0,6,6,0,0,16.2,0.3,Dropout
1,9670,1,19,4,142.3,1,1,26,0,6,6,10,5,0,10.8,1.4,Graduate
1,9238,1,37,9,122.0,1,1,21,0,1,6,13,5,0,12.7,3.7,Enrolled
1,9085,1,19,9,153.6,1,1,18,0,6,6,8,6,0,8.9,1.4,Graduate
1,9853,1,19,2,112.9,1,0,18,0,7,7,7,7,0,16.2,0.3,Graduate
1,9085,1,1,2,124.1,1,0,18,0,5,5,5,5,0,9.4,-0.8,Graduate
